city,latitude,longitude,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,pop1550,pop1600,pop1650,pop1700,pop1750,pop1800,pop1850,11to13,13to15,1500to1550,1550to1600,16to18,150pre,150post,lnInc201,netInc201,lnInc501,netInc501,lnInc1001,netInc1001,netInc_sum,ownLandVal
Bristol,51.450000000000003,-2.583300000000000,1.000000000000000,2.000000000000000,3.000000000000000,11.000000000000000,10.000000000000000,10.000000000000000,11.000000000000000,12.000000000000000,15.000000000000000,20.000000000000000,50.000000000000000,64.000000000000000,137.000000000000000,4.500000000000000,-0.090909090909091,0.100000000000000,0.090909090909091,4.333333333333333,0.100000000000000,0.818181818181818,20.900209426879883,1129.149291992187500,53.075435638427734,3537.770751953125000,179.570083618164062,12622.583007812500000,748.000000,
Bromsgrove,52.335299999999997,-2.057900000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,10.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,1.000000000000000,0.500000000000000,13.490891456604004,476.448852539062500,74.984352111816406,4029.979980468750000,254.716735839843750,13077.294921875000000,,
Burnley,53.789000000000001,-2.248000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,3.609591484069824,178.613723754882812,16.274536132812500,554.243347167968750,100.523239135742188,3931.201171875000000,,
Burslem,53.042600000000000,-2.187900000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,7.000000000000000,20.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,8.822631835937500,212.302780151367188,34.337009429931641,1033.903076171875000,149.055831909179688,5189.325195312500000,,
Bury,53.593000000000004,-2.298000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,7.000000000000000,25.000000000000000,,,0.000000000000000,0.000000000000000,6.000000000000000,,0.000000000000000,1.783730626106262,11.108311653137209,12.451070785522459,332.107147216796875,90.791175842285156,3482.196777343750000,,
Canterbury,51.280000000000001,1.080000000000000,2.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,4.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,7.000000000000000,8.000000000000000,8.000000000000000,9.000000000000000,28.000000000000000,0.500000000000000,-0.500000000000000,0.333333333333333,0.500000000000000,0.500000000000000,0.000000000000000,1.000000000000000,25.403730392456055,4005.224853515625000,56.888923645019531,4891.001953125000000,122.287239074707017,8480.186523437500000,3912.000000,
Carlisle,54.890999999999998,-2.944000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,9.000000000000000,26.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3.500000000000000,0.000000000000000,1.000000000000000,9.765202522277832,507.343261718750000,21.017942428588867,919.872497558593750,41.508338928222656,1572.116943359375000,418.000000,
Chatham,51.369999999999997,0.520000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,5.000000000000000,22.000000000000000,49.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21.000000000000000,0.000000000000000,4.000000000000000,13.350368499755859,782.697998046875000,50.141826629638672,2829.227783203125455,224.197448730468750,18157.884765625000000,486.000000,
Chelmsford,51.736100000000000,0.479800000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,7.000000000000000,,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.500000000000000,4.794417381286622,133.151580810546875,51.172000885009766,2171.369628906250000,259.374664306640625,18505.742187500000000,0.000000,
Cheltenham,51.899999999999999,-2.066700000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,35.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,17.024982452392578,1966.968261718750000,77.292572021484375,7427.767089843750000,241.459960937500000,15774.443359375000000,,
Chester,53.189999999999998,-2.890000000000000,3.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,5.000000000000000,5.000000000000000,13.000000000000000,15.000000000000000,28.000000000000000,0.333333333333333,0.000000000000000,0.250000000000000,0.200000000000000,1.500000000000000,0.666666666666667,0.000000000000000,11.091904640197754,1068.484863281250000,25.260675430297852,1705.256591796875000,75.852226257324219,3326.329345703125000,1069.000000,
Chichester,50.836500000000001,-0.779200000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.500000000000000,1.000000000000000,0.500000000000000,5.397571086883546,143.481735229492188,29.849315643310547,826.248046875000114,116.689331054687500,6660.040039062500000,0.000000,
Colchester,51.891700000000000,0.903000000000000,2.000000000000000,3.000000000000000,5.000000000000000,7.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,8.000000000000000,9.000000000000000,10.000000000000000,9.000000000000000,12.000000000000000,19.000000000000000,1.333333333333333,-0.285714285714286,0.200000000000000,0.333333333333333,0.500000000000000,0.500000000000000,0.666666666666667,14.306820869445801,824.128601074218750,47.019195556640625,2127.833984375000000,186.441146850585966,9643.737304687500000,636.000000,
Congleton,53.161999999999999,-2.217000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,11.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.500000000000000,2.461264133453369,79.690910339355469,24.873220443725582,925.397033691406250,129.356246948242188,4558.410156250000000,,
Coventry,52.408099999999997,-1.510600000000000,1.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,10.000000000000000,6.000000000000000,6.000000000000000,6.000000000000000,6.000000000000000,7.000000000000000,12.000000000000000,16.000000000000000,36.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.666666666666667,-0.400000000000000,0.166666666666667,33.927722930908203,1901.091796875000000,89.036865234375014,3664.058105468750000,284.637542724609375,12530.595703125000000,939.000000,
Crawley,51.109200000000001,-0.187200000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.052100539207458,16.993095397949219,27.810955047607418,1900.157836914062500,204.300949096679688,16842.871093750000000,,
Croydon,51.372700000000002,-0.109900000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,20.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,19.272520065307617,2694.298095703125000,125.403427124023438,13998.258789062500000,280.731292724609375,23889.544921875000000,,
Darlington,54.527000000000001,-1.552600000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,11.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,2.221020460128784,19.264884948730469,35.558658599853516,1565.749389648437500,134.116363525390625,5848.463867187500000,,
Deal,51.222600000000000,1.400600000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.500000000000000,0.000000000000000,1.000000000000000,6.470273971557618,137.244323730468750,36.174854278564453,2910.599121093749545,78.188545227050781,5549.134277343750000,,
Derby,52.916699999999999,-1.466700000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,11.000000000000000,43.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,-0.500000000000000,10.000000000000000,1.000000000000000,0.500000000000000,21.605751037597656,493.640594482421875,77.271575927734375,2141.418945312500000,244.213226318359347,8174.841308593750000,287.000000,
Doncaster,53.515000000000001,-1.133000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,12.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,5.201687335968018,137.760803222656250,60.793334960937507,2132.371093750000000,250.448013305664062,8710.936523437500000,0.000000,
Dover,51.129500000000000,1.308900000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,7.000000000000000,11.000000000000000,28.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,2.666666666666667,1.000000000000000,1.000000000000000,17.493206024169922,383.500610351562500,42.188903808593750,3054.296875000000000,82.919815063476562,5727.539062500000000,170.000000,
Dudley,52.508000000000003,-2.089000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,4.000000000000000,5.000000000000000,10.000000000000000,38.000000000000000,0.500000000000000,-0.333333333333333,0.500000000000000,0.000000000000000,2.333333333333333,0.500000000000000,0.333333333333333,7.668800830841064,231.741271972656250,53.504825592041016,1847.027099609375000,242.268981933593750,10928.366210937500000,33.000000,
Durham,54.776100000000000,-1.573300000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,13.000000000000000,1.000000000000000,0.500000000000000,-0.333333333333333,0.000000000000000,3.000000000000000,1.000000000000000,-0.500000000000000,11.337137222290041,1469.665039062500000,29.758911132812500,1859.182861328125000,96.446510314941406,4100.896972656250000,1366.000000,3082.000000
Ellesmere,52.908200000000001,-2.894400000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,7.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,1.000000000000000,3.810491085052490,120.129592895507812,24.150732040405273,1316.274658203125000,92.378074645996094,3872.041503906250455,,
Ely,52.398099999999999,0.262200000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,4.000000000000000,4.000000000000000,5.000000000000000,12.000000000000000,0.500000000000000,-0.333333333333333,0.500000000000000,0.000000000000000,0.666666666666667,0.500000000000000,0.333333333333333,13.892736434936523,1207.712402343750000,73.675529479980469,4166.645019531250000,271.739227294921875,13352.368164062500000,1084.000000,
Exeter,50.716700000000003,-3.533300000000000,3.000000000000000,4.000000000000000,5.000000000000000,6.000000000000000,4.000000000000000,7.000000000000000,8.000000000000000,9.000000000000000,11.000000000000000,14.000000000000000,16.000000000000000,17.000000000000000,39.000000000000000,0.500000000000000,0.166666666666667,0.142857142857143,0.125000000000000,0.888888888888889,1.000000000000000,0.750000000000000,14.088517189025877,378.341278076171932,31.352024078369141,1138.058349609375000,106.014564514160156,5659.314941406250000,389.000000,
Frome,51.227899999999998,-2.321500000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,9.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,12.475242614746094,568.408020019531250,66.120315551757812,4865.250488281250000,206.177658081054688,14021.309570312500000,,
Gateshead,54.950000000000003,-1.600000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,9.000000000000000,26.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,3.500000000000000,0.000000000000000,1.000000000000000,10.872314453125000,205.096878051757812,33.945144653320312,1696.199218750000227,78.651168823242188,3205.800781250000000,36.000000,
Gillingham,51.384999999999998,0.550000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,11.564702033996582,704.608825683593750,48.910541534423835,2788.812255859375000,222.504867553710938,17894.388671875000000,,
Gillingham,51.037500000000001,-2.274800000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,5.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,6.391848087310792,222.087341308593750,61.243488311767578,4372.149414062500000,197.052947998046875,13011.606445312500000,,
Gosport,50.794800000000002,-1.124300000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,8.000000000000000,7.000000000000000,,,,,,,,9.769235610961914,384.096130371093750,41.225212097167969,2043.715087890625000,120.198753356933594,6231.321777343750000,,
Gravesend,51.441499999999998,0.368500000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,17.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6.411281108856202,443.283386230468750,71.142524719238281,5904.639160156250000,256.599151611328125,21080.345703125000000,,
Great Yarmouth,52.606000000000002,1.729000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,4.000000000000000,6.000000000000000,8.000000000000000,9.000000000000000,10.000000000000000,10.000000000000000,17.000000000000000,31.000000000000000,,1.000000000000000,0.500000000000000,0.333333333333333,1.125000000000000,5.000000000000000,0.666666666666667,7.875140666961670,141.164382934570312,45.725135803222656,1444.972412109375000,124.828193664550781,3939.845947265625000,31.000000,
Grimsby,53.559500000000000,-0.068000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,12.614280700683594,178.479003906249972,64.829421997070312,1668.539916992187500,199.559097290039062,6008.212890625000000,104.000000,
Guildford,51.236499999999999,-0.570300000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,10.865715026855469,531.702270507812500,56.068485260009766,3812.749511718750000,247.323425292968750,20181.169921875000000,0.000000,
Halifax,53.725000000000001,-1.863000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,6.000000000000000,12.000000000000000,34.000000000000000,,1.000000000000000,0.000000000000000,0.000000000000000,5.000000000000000,1.000000000000000,0.500000000000000,2.209929704666138,14.791213035583496,26.798942565917969,907.226928710937500,144.151428222656250,5793.461914062500000,,
Hartlepool,54.689999999999998,-1.210000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,10.000000000000000,,,,,,,,1.169099092483521,8.074730873107910,24.195507049560547,1490.681884765625000,107.768554687500000,4740.167480468750000,0.000000,
Haslingden,53.704999999999998,-2.328000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,8.000000000000000,,,,,,,,1.246928572654724,69.352539062500000,15.253329277038574,452.393829345703125,89.868934631347670,3480.800292968750000,,
Hereford,52.056500000000000,-2.716000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,5.000000000000000,4.000000000000000,3.000000000000000,3.000000000000000,2.000000000000000,5.000000000000000,7.000000000000000,12.000000000000000,0.500000000000000,0.666666666666667,-0.200000000000000,-0.250000000000000,1.333333333333333,1.000000000000000,-0.500000000000000,11.027986526489258,230.794769287109375,44.275833129882812,2032.750366210937500,155.880538940429688,9438.985351562500000,121.000000,
Huddersfield,53.645000000000003,-1.779800000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,5.000000000000000,11.000000000000000,31.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.500000000000000,1.000000000000000,0.500000000000000,2.888448953628540,21.995763778686523,27.453910827636719,964.869384765625000,152.323852539062500,5984.049316406250909,,
Ilkeston,52.970999999999997,-1.309000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,20.970708847045898,660.545715332031250,80.036659240722656,2381.377197265625000,253.200714111328125,8579.682617187500000,,
Ipswich,52.059399999999997,1.155600000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,3.000000000000000,4.000000000000000,6.000000000000000,8.000000000000000,8.000000000000000,11.000000000000000,33.000000000000000,0.000000000000000,0.500000000000000,0.000000000000000,0.333333333333333,1.750000000000000,2.000000000000000,1.666666666666667,8.366201400756836,125.263984680175781,51.730934143066406,2013.466186523437500,172.196853637695341,6912.091308593750000,82.000000,
Kendal,54.326000000000001,-2.745000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,4.000000000000000,7.000000000000000,10.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,2.500000000000000,0.000000000000000,1.000000000000000,0.030798669904470,0.621318161487579,13.231727600097656,447.840148925781250,62.562454223632812,2329.498291015625000,,
Kidderminster,52.388500000000001,-2.249000000000000,0.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,17.000000000000000,1.000000000000000,-0.500000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,3.555359601974487,69.469375610351562,53.680858612060547,2634.475341796874545,230.842239379882812,11577.730468750000000,,
Lancaster,54.046999999999997,-2.801000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,8.000000000000000,9.000000000000000,15.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,4.792490005493164,129.328674316406250,22.740928649902344,868.861022949218636,60.764778137207031,2193.795654296875000,0.000000,
Leeds,53.799700000000001,-1.549200000000000,0.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,2.000000000000000,3.000000000000000,4.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,16.000000000000000,53.000000000000000,172.000000000000000,2.000000000000000,0.000000000000000,0.333333333333333,0.250000000000000,9.600000000000000,1.000000000000000,0.250000000000000,11.431652069091797,374.599792480468750,63.346450805664062,2705.185058593750000,194.656280517578125,7896.214843750000000,,
Leek,53.107999999999997,-2.023400000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,2.000000000000000,3.000000000000000,9.000000000000000,,0.000000000000000,0.000000000000000,1.000000000000000,0.500000000000000,0.000000000000000,1.000000000000000,7.395777225494386,261.116516113281250,28.746088027954102,815.432006835937500,156.275405883789062,5282.881347656250000,227.000000,
