almsExpMean,almsExpSum,almsIncMean,almsIncSum,annuityExpMean,annuityExpSum,annuityIncMean,annuityIncSum,county,courtExpMean,courtExpSum,courtIncMean,courtIncSum,depHouse,educationExpMean,educationExpSum,educationIncMean,educationIncSum,feeExpMean,feeExpSum,feeIncMean,feeIncSum,founded,incomplete,infraExpMean,infraExpSum,infraIncMean,infraIncSum,ladyHouse,landExpMean,landExpSum,landIncMean,landIncSum,latitude,longitude,millExpMean,millExpSum,millIncMean,millIncSum,name,netInc,order,originalFoundation,pt,region,rurHouse,selected,subHouse,subPop,survival,synProxExpMean,synProxExpSum,synProxIncMean,synProxIncSum,titheExpMean,titheExpSum,titheIncMean,titheIncSum,totalExp,totalInc,transferExpMean,transferExpSum,transferIncMean,transferIncSum,unknownExpMean,unknownExpSum,unknownIncMean,unknownIncSum,urbHouse,urbPop,year,diss1536
-5824.0,-5824.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,-332.5,-5320.0,,0.0,1119.0,0.0,,0.0,,0.0,0.0,-390.61538461538464,-5078.0,858.2372881355932,50636.0,54.536134,-1.048754,,0.0,,0.0,Gisborough Priory,150760.0,Augustinian,,POINT (461649.6098828954 516065.9901145897),5.0,1.0,,0,0.0,4.0,,0.0,,0.0,,0.0,3172.7272727272725,69800.0,-20198.0,170958.0,-441.77777777777777,-3976.0,213.33333333333334,640.0,,0.0,3916.8333333333335,23501.0,0,0.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-240.0,-480.0,,0.0,,0.0,,0.0,,0.0,1.0,-43.333333333333336,-260.0,517.4285714285714,3622.0,53.580653,-0.58043,,0.0,,0.0,Gokewell Priory,3994.0,Cistercian,,POINT (494082.578355129 410274.2915843246),4.0,1.0,,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,-788.0,4782.0,-48.0,-48.0,580.0,1160.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-256.0,-1280.0,,0.0,,0.0,,0.0,,0.0,1.0,-18.25,-292.0,501.8157894736842,19069.0,53.27918,0.147045,,0.0,,0.0,Greenfield Priory,15169.0,Cistercian,,POINT (543249.8596801001 377947.2395570804),4.0,1.0,,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,-3972.0,19141.0,-2400.0,-2400.0,24.0,24.0,,0.0,,0.0,0,0.0,1536.0,1
-480.0,-480.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1200.0,0.0,,0.0,,0.0,0.0,,0.0,364.0,2912.0,54.440690999999994,-0.724497,,0.0,,0.0,Grosmont Priory,2912.0,Grandmontines,,POINT (482822.2128495759 505778.5104606757),5.0,1.0,,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,-480.0,3392.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,12.0,12.0,,,0.0,,0.0,-320.0,-640.0,,0.0,,0.0,,0.0,,0.0,0.0,-37.76470588235294,-642.0,1016.5714285714286,21348.0,53.302012,0.22581,,0.0,,0.0,Hagneby Abbey,21016.0,Premonstratensian,,POINT (548421.7516933547 380647.2620162753),4.0,1.0,,0,0.0,0.0,-118.0,-118.0,,0.0,,0.0,1120.0,1120.0,-2604.0,23620.0,-1200.0,-1200.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
-242.5,-485.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,,0.0,,,0.0,,0.0,-540.0,-2160.0,,0.0,1326.0,0.0,,0.0,,0.0,0.0,-306.4,-3064.0,2014.1666666666667,24170.0,53.764649,-0.420865,,0.0,,0.0,Haltemprice Priory,24003.0,Augustinian,,POINT (504191.643828437 430965.4527239106),5.0,1.0,,0,0.0,0.0,-372.0,-372.0,,0.0,,0.0,4200.0,16800.0,-18726.0,42730.0,-1253.2,-12532.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,12.0,12.0,,,0.0,,0.0,-293.3333333333333,-880.0,,0.0,1170.0,0.0,,0.0,,0.0,1.0,-24.875,-199.0,354.2258064516129,10981.0,53.58767,-1.237362,,0.0,560.0,560.0,Hampole Priory,15188.0,Cistercian,,POINT (450582.025778694 410388.8706575638),5.0,1.0,1.0,0,0.0,3.0,,0.0,,0.0,,0.0,1213.7142857142858,8496.0,-5295.0,20483.0,-702.6666666666666,-4216.0,,0.0,,0.0,137.33333333333334,412.0,0,0.0,1539.0,0
-1196.0,-1196.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,-120.0,-240.0,,0.0,1133.0,0.0,,0.0,,0.0,1.0,-54.0,-108.0,407.6666666666667,4892.0,54.531056,-0.8808640000000001,,0.0,,0.0,Handale Priory,3348.0,Cistercian,,POINT (472521.658115215 515660.7500990297),5.0,1.0,,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,-1544.0,4892.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-328.0,-1640.0,,0.0,,0.0,,0.0,,0.0,0.0,-75.05,-750.5,461.54545454545456,15231.0,53.030543,-0.349397,-36.0,-36.0,1960.0,1960.0,Haverholme Priory,16990.5,Gilbertine,,POINT (510790.3858081267 349410.8810982427),4.0,1.0,,0,0.0,2.0,-488.0,-488.0,,0.0,,0.0,986.6666666666666,2960.0,-4194.5,21185.0,-506.6666666666667,-1520.0,440.0,880.0,,0.0,,0.0,0,0.0,1538.0,0
-23.0,-23.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,,0.0,,,0.0,,0.0,-240.0,-240.0,,0.0,1218.0,0.0,,0.0,,0.0,0.0,-320.0,-320.0,687.68,17192.0,53.91104399999999,-1.262419,,0.0,,0.0,Healaugh Park Priory,17407.0,Augustinian,,POINT (448550.1370987358 446348.8899845579),5.0,1.0,,0,0.0,-1.0,,0.0,,0.0,,0.0,2244.0,4488.0,-4591.0,21998.0,-572.5714285714286,-4008.0,320.0,320.0,,0.0,,0.0,0,0.0,1535.0,0
,0.0,,0.0,,0.0,,0.0,NORTHUMBERLAND,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1113.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,54.971541,-2.102745,,0.0,,0.0,Hexham Priory,29413.0,Augustinian,,POINT (393521.3380659808 564106.724574308),5.0,1.0,1.0,0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1537.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-240.0,-720.0,,0.0,1145.0,0.0,,0.0,,0.0,1.0,-54.666666666666664,-328.0,1680.0,6720.0,53.357499999999995,-0.7296299999999999,,0.0,,0.0,Heynings Priory,11810.0,Cistercian,,POINT (484647.1457324733 385262.8518120056),4.0,1.0,1.0,0,0.0,3.0,-90.0,-90.0,,0.0,,0.0,3680.0,7360.0,-2258.0,14080.0,-224.0,-1120.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,60.0,60.0,1.0,,0.0,,0.0,-200.0,-400.0,,0.0,1122.0,0.0,,0.0,,0.0,0.0,-99.0,-99.0,1760.0,1760.0,53.582697,-0.826335,,0.0,,0.0,Hirst,1321.0,Augustinian,,POINT (477799.0433881151 410205.2538982612),4.0,1.0,,0,0.0,4.0,,0.0,,0.0,,0.0,,0.0,-499.0,1820.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
-2400.0,-2400.0,,0.0,,0.0,,0.0,CUMBERLAND,,0.0,480.0,480.0,1.0,,0.0,,0.0,-310.0,-1240.0,,0.0,1150.0,0.0,,0.0,,0.0,0.0,-72.0,-72.0,1756.0108695652175,80776.5,54.8454,-3.2829,,0.0,940.0,3760.0,Holmcultram Abbey,114711.75,Cistercian,,POINT (317717.5225873401 550819.2641329003),5.0,1.0,,0,0.0,2.0,,0.0,,0.0,,0.0,9859.75,39439.0,-13732.0,128443.75,-1252.5,-10020.0,,0.0,,0.0,1337.3333333333333,4012.0,0,0.0,1538.0,0
,0.0,,0.0,,0.0,,0.0,NORTHUMBERLAND,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1120.0,1.0,,0.0,,0.0,1.0,,0.0,,0.0,55.318365,-2.072457,,0.0,,0.0,Holystone Priory,2706.0,Augustinian,,POINT (395500.4729246848 602701.0451623824),5.0,1.0,,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LANCASHIRE,,0.0,240.0,240.0,,,0.0,,0.0,,0.0,,0.0,1175.0,0.0,,0.0,,0.0,0.0,,0.0,658.05,6580.5,54.115407,-2.648124,,0.0,,0.0,Hornby Priory,6820.5,Premonstratensian,,POINT (357730.0900869755 469030.326491427),5.0,1.0,1.0,0,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1538.0,0
-80.0,-80.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-173.33333333333334,-520.0,,0.0,1172.0,0.0,,0.0,,0.0,0.0,-40.0,-40.0,437.35714285714283,6123.0,53.53406,-0.025960000000000004,,0.0,,0.0,Humberston Abbey,7695.0,Benedictine,,POINT (530932.2682973336 405965.800632645),4.0,,1.0,1,1.0,0.0,-200.0,-200.0,,0.0,,0.0,1360.0,4080.0,-2520.0,10215.0,-840.0,-1680.0,,0.0,,0.0,12.0,12.0,0,0.0,1536.0,1
-160.0,-160.0,,0.0,,0.0,,0.0,DURHAM,,0.0,,0.0,1.0,,0.0,,0.0,-240.0,-240.0,,0.0,1075.0,0.0,,0.0,,0.0,0.0,,0.0,1657.3333333333333,4972.0,54.980375,-1.472183,,0.0,,0.0,Jarrow Priory,9280.0,Benedictine,681.0,POINT (433879.9058367534 565212.1092496533),5.0,,1.0,1,3.0,0.0,,0.0,,0.0,,0.0,4720.0,4720.0,-400.0,2492.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
-1554.0,-6216.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,240.0,240.0,1.0,,0.0,,0.0,-425.2631578947368,-8080.0,,0.0,1145.0,0.0,,0.0,,0.0,0.0,-385.225,-7704.5,1745.8444444444444,78563.0,54.267011,-1.737966,,0.0,172.0,516.0,Jervaulx Abbey,55901.0,Cistercian,,POINT (417164.7796311001 485736.2134779507),5.0,1.0,,0,0.0,1.0,,0.0,,0.0,,0.0,5509.2,27546.0,-53424.0,109325.0,-1401.2631578947369,-26624.0,,0.0,-2400.0,-4800.0,1230.0,2460.0,0,0.0,1537.0,0
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1118.0,1.0,,0.0,,0.0,1.0,,0.0,,0.0,54.266578,-0.915666,,0.0,,0.0,Keldholme Priory,7033.0,Cistercian,,POINT (470722.0471066122 486198.205848387),5.0,1.0,,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
-168.0,-168.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,240.0,240.0,,,0.0,,0.0,-327.27272727272725,-3600.0,,0.0,1122.0,0.0,,0.0,,0.0,0.0,-101.0,-1212.0,870.75,38313.0,54.082917,-0.876959,,0.0,,0.0,Kirkham Priory,64629.0,Augustinian,,POINT (473567.5786633962 465803.2421861324),5.0,1.0,,0,0.0,3.0,,0.0,,0.0,,0.0,978.0,11736.0,-7556.0,72185.0,-320.25,-2562.0,590.0,2360.0,-14.0,-14.0,3747.2,18736.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1236.0,0.0,,0.0,,0.0,1.0,-30.8,-154.0,471.5,3772.0,53.6951,-1.7371999999999999,,0.0,,0.0,Kirklees Priory,4658.0,Cistercian,,POINT (417450.2320801403 422103.3476685153),5.0,1.0,,0,0.0,3.0,,0.0,,0.0,,0.0,560.0,1120.0,-234.0,4892.0,-80.0,-80.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,1.0,,0.0,,0.0,-294.4,-5888.0,,0.0,1139.0,0.0,,0.0,,0.0,0.0,-414.0,-4140.0,1155.48046875,73950.75,53.138463,-0.223131,,0.0,908.0,3632.0,Kirkstead Abbey,92671.75,Cistercian,,POINT (518959.7896281908 361617.2607249817),4.0,1.0,1.0,0,0.0,1.0,-212.0,-212.0,,0.0,,0.0,,0.0,-12616.0,81287.75,-544.0,-1088.0,,0.0,-304.8,-1524.0,1840.0,3680.0,0,0.0,1537.0,0
-128.0,-128.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,-160.0,-640.0,,0.0,1257.0,0.0,,0.0,,0.0,0.0,-258.0,-516.0,1178.4,5892.0,53.995923,-1.457086,,0.0,,0.0,Knaresborough Priory,8531.0,Augustinian,,POINT (435690.1770480607 455677.4436469418),5.0,1.0,,0,0.0,2.0,-70.42857142857143,-493.0,,0.0,-840.0,-1680.0,1880.0,13160.0,-12309.0,20828.0,-428.3333333333333,-10280.0,,0.0,,0.0,,0.0,0,0.0,1538.0,0
-4088.0,-4088.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,20.0,20.0,,,0.0,,0.0,-240.0,-960.0,,0.0,1169.0,0.0,,0.0,,0.0,0.0,-44.375,-355.0,519.2571428571429,18174.0,53.032601,-0.258822,,0.0,,0.0,Kyme Priory,24244.0,Augustinian,,POINT (516858.511322758 349783.454293474),4.0,1.0,1.0,0,0.0,3.0,-610.0,-610.0,,0.0,,0.0,1282.2222222222222,11540.0,-8933.0,33177.0,-720.0,-2880.0,347.6666666666667,1043.0,-40.0,-40.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,CUMBERLAND,,0.0,,0.0,,,0.0,,0.0,-240.0,-240.0,,0.0,1169.0,0.0,,0.0,,0.0,0.0,-144.0,-144.0,641.0,6410.0,54.965772,-2.6953649999999993,,0.0,220.0,440.0,Lanercost Priory,18623.0,Augustinian,,POINT (355578.0989834502 563681.3320503273),5.0,1.0,,0,0.0,1.0,,0.0,,0.0,,0.0,1370.888888888889,12338.0,-565.0,19188.0,-181.0,-181.0,,0.0,,0.0,,0.0,0,0.0,1537.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-246.66666666666666,-740.0,,0.0,1150.0,0.0,,0.0,,0.0,1.0,-330.6666666666667,-992.0,443.3269230769231,5763.25,53.33744,0.040035,,0.0,,0.0,Legbourne Priory,9220.0,Cistercian,,POINT (535930.9563741193 384218.5661486663),4.0,1.0,1.0,0,0.0,0.0,-172.5,-345.0,,0.0,,0.0,1423.6,7118.0,-4621.0,13841.25,-699.2,-3496.0,,0.0,-8.0,-8.0,,0.0,0,0.0,1536.0,1
-1720.0,-1720.0,,0.0,,0.0,,0.0,DURHAM,,0.0,,0.0,1.0,,0.0,,0.0,-220.0,-880.0,,0.0,1122.0,0.0,,0.0,,0.0,0.0,-113.0,-113.0,413.14285714285717,5784.0,55.66931400000001,-1.800884,,0.0,,0.0,Lindisfarne Priory,11747.0,Benedictine,635.0,POINT (412623.7946087278 641774.7319349138),5.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,8680.0,8680.0,-2713.0,14460.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,1.0,,0.0,,0.0,-289.875,-2319.0,,0.0,,0.0,,0.0,,0.0,0.0,-117.890625,-1886.25,662.1415094339623,35093.5,53.37657000000001,0.027,,0.0,,0.0,Louth Park Abbey,35454.25,Cistercian,,POINT (534939.654679217 388546.2967712281),4.0,1.0,,0,0.0,0.0,-115.0,-230.0,,0.0,,0.0,2760.0,5520.0,-5172.25,40626.5,-233.33333333333334,-700.0,,0.0,-36.0,-36.0,,0.0,0,0.0,1536.0,1
-120.0,-120.0,,0.0,,0.0,,0.0,LANCASHIRE,,0.0,,0.0,1.0,,0.0,,0.0,-200.0,-1000.0,,0.0,1192.0,0.0,,0.0,,0.0,0.0,,0.0,1295.375,10363.0,53.7441,-2.9768,,0.0,,0.0,Lytham Priory,11754.0,Benedictine,,POINT (335675.5533797813 427966.1708223699),5.0,1.0,1.0,0,0.0,-1.0,-36.0,-36.0,,0.0,,0.0,2327.0,2327.0,-1156.0,12910.0,,0.0,160.0,160.0,,0.0,,0.0,0,0.0,1535.0,0
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1151.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,54.142551,-0.779005,,0.0,,0.0,Malton Priory,47400.0,Gilbertine,,POINT (479860.9232984163 472544.0963700142),5.0,1.0,,0,0.0,3.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1539.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,14.0,56.0,,,0.0,,0.0,-233.33333333333334,-1400.0,,0.0,,0.0,,0.0,,0.0,0.0,-40.19230769230769,-1045.0,987.3518518518518,26658.5,53.285303000000006,0.22972600000000004,,0.0,,0.0,Markby Priory,31356.5,Augustinian,,POINT (548740.6448311636 378796.9268482041),4.0,1.0,,0,0.0,0.0,-20.0,-20.0,,0.0,,0.0,1552.0,7760.0,-7974.0,39330.5,-488.72727272727275,-5376.0,,0.0,-15.5,-31.0,438.8,4388.0,0,0.0,1536.0,1
-2215.5,-2215.5,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1156.0,0.0,,0.0,,0.0,1.0,-52.3,-523.0,414.65625,13269.0,54.375493,-1.8983329999999998,,0.0,,0.0,Marrick Priory,11738.5,Benedictine,,POINT (406702.4985515313 497780.1787718134),5.0,1.0,,0,0.0,4.0,,0.0,,0.0,,0.0,1176.0,2352.0,-3846.5,15585.0,-1120.0,-1120.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
-480.0,-480.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,-224.0,-1120.0,,0.0,1154.0,0.0,,0.0,,0.0,0.0,-113.0,-226.0,1290.08,32252.0,54.11794400000001,-1.107694,,0.0,,0.0,Marton Priory,36304.0,Augustinian,,POINT (458424.1866259699 469485.5646678667),5.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,3898.6666666666665,11696.0,-7648.0,43948.0,-1928.6666666666667,-5786.0,,0.0,-48.0,-48.0,,0.0,0,0.0,1536.0,1
-3880.0,-3880.0,,0.0,,0.0,,0.0,"YORKSHIRE, EAST RIDING",,0.0,,0.0,1.0,,0.0,,0.0,-205.1818181818182,-2257.0,,0.0,1150.0,0.0,,0.0,,0.0,0.0,-146.11764705882354,-2484.0,1446.7916666666667,69446.0,53.83938,-0.34193,,0.0,,0.0,Meaux Abbey,71836.0,Cistercian,,POINT (509200.4953756023 439397.7212036592),5.0,1.0,,0,0.0,3.0,-55.5,-222.0,,0.0,,0.0,4608.75,36870.0,-35089.0,106925.0,-895.1851851851852,-24170.0,,0.0,-598.3333333333334,-1795.0,360.0,720.0,0,0.0,1539.0,0
-38.0,-76.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,-342.85714285714283,-2400.0,,0.0,1154.0,0.0,,0.0,,0.0,0.0,-65.04166666666667,-1561.0,1066.0,24518.0,53.554013,-1.4383720000000002,,0.0,320.0,640.0,Monk Bretton Priory,57402.0,Benedictine,,POINT (437305.3849425735 406520.691267721),5.0,,1.0,1,1.0,2.0,-81.6,-408.0,,0.0,,0.0,8083.2,40416.0,-20216.0,77618.0,-697.2173913043479,-16036.0,,0.0,,0.0,1911.5,3823.0,0,0.0,1538.0,0
-120.0,-120.0,,0.0,,0.0,,0.0,DURHAM,,0.0,,0.0,1.0,,0.0,,0.0,-240.0,-240.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,1040.0,2080.0,54.913103,-1.374969,,0.0,,0.0,Monkwearmouth Abbey,6100.0,Benedictine,,POINT (440168.5212261133 557777.3332132649),5.0,,,0,0.0,0.0,,0.0,,0.0,,0.0,1095.0,4380.0,-360.0,6460.0,,0.0,,0.0,,0.0,,0.0,1,2.0,1536.0,1
-60.0,-60.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,-346.6666666666667,-4160.0,,0.0,1398.0,0.0,,0.0,,0.0,0.0,-16.571428571428573,-116.0,1551.4186046511627,66711.0,54.379984,-1.31005,,0.0,,0.0,Mount Grace Priory,77554.0,Carthusian,,POINT (444912.573004359 498494.1018440716),5.0,1.0,,0,0.0,3.0,-98.5,-197.0,,0.0,,0.0,,0.0,-14197.0,91751.0,-1163.4285714285713,-8144.0,,0.0,,0.0,2276.181818181818,25038.0,0,0.0,1539.0,0
-587.6923076923077,-7640.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,1110.0,0.0,,0.0,,0.0,0.0,,0.0,2792.0,19544.0,54.257239,-1.274953,,0.0,,0.0,Mount St. John Preceptory,24585.0,Augustinian,,POINT (447332.395975536 484859.4481151492),5.0,1.0,,0,0.0,4.0,,0.0,,0.0,,0.0,3093.3333333333335,9280.0,-8258.0,32904.0,,0.0,,0.0,-378.0,-756.0,2160.0,2160.0,0,0.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,-280.0,-840.0,,0.0,1154.0,0.0,,0.0,,0.0,1.0,,0.0,781.5555555555555,7034.0,54.095015,-1.08895,,0.0,,0.0,Moxby Priory,6274.0,Benedictine,,POINT (459682.2081540205 466950.0401925355),5.0,1.0,1.0,0,0.0,0.0,,0.0,,0.0,,0.0,720.0,720.0,-1480.0,7754.0,-640.0,-640.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,DURHAM,,0.0,,0.0,,,0.0,,0.0,-280.0,-560.0,,0.0,1156.0,0.0,,0.0,,0.0,1.0,-273.0,-546.0,337.7368421052632,6417.0,54.459642,-1.465424,,0.0,,0.0,Neasham Priory,5011.0,Benedictine,,POINT (434753.4309885831 507270.1509036797),5.0,1.0,1.0,0,0.0,4.0,,0.0,,0.0,,0.0,,0.0,-1346.0,6357.0,,0.0,,0.0,,0.0,,0.0,0,0.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-270.0,-1080.0,,0.0,,0.0,,0.0,,0.0,0.0,-77.25,-1390.5,911.2727272727273,20048.0,52.931795,-0.719068,,0.0,,0.0,Newbo Abbey,17137.5,Premonstratensian,,POINT (486196.7542475364 337919.9194000979),4.0,1.0,,0,0.0,0.0,-72.0,-288.0,,0.0,,0.0,2560.0,7680.0,-10602.5,27740.0,-533.3333333333334,-3200.0,,0.0,-4686.0,-4686.0,,0.0,0,0.0,1536.0,1
-2574.0,-2574.0,,0.0,,0.0,,0.0,"YORKSHIRE, NORTH RIDING",,0.0,,0.0,,,0.0,,0.0,-485.7142857142857,-6800.0,,0.0,1145.0,0.0,,0.0,,0.0,0.0,-240.0,-240.0,1046.891304347826,48157.0,54.181333,-1.170248,,0.0,,0.0,Newburgh Priory,88179.0,Augustinian,,POINT (454252.648895558 476488.749523199),5.0,1.0,,0,0.0,3.0,,0.0,,0.0,,0.0,6314.0,50512.0,-21662.0,109841.0,-1224.3333333333333,-7346.0,960.0,1920.0,-257.05882352941177,-4370.0,3840.0,3840.0,0,0.0,1539.0,0
-1560.0,-1560.0,,0.0,,0.0,,0.0,"YORKSHIRE, WEST RIDING",,0.0,,0.0,,,0.0,,0.0,-432.7894736842105,-8223.0,,0.0,1220.0,0.0,,0.0,,0.0,0.0,,0.0,3124.5714285714284,21872.0,53.697041999999996,-1.447138,,0.0,,0.0,Newland Preceptory,31139.0,Augustinian,,POINT (436601.0817739256 422429.0610607052),5.0,,,1,3.0,4.0,,0.0,,0.0,,0.0,3920.0,19600.0,-17384.0,48524.0,-1920.0,-7680.0,2914.0,5828.0,,0.0,1812.0,1812.0,0,0.0,1540.0,0
,0.0,,0.0,,0.0,,0.0,NORTHUMBERLAND,,0.0,,0.0,1.0,,0.0,,0.0,,0.0,,0.0,1137.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,55.167244,-1.701037,,0.0,,0.0,Newminster Abbey,24107.0,Cistercian,,POINT (419144.0787209439 585921.3510945042),5.0,1.0,1.0,0,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,0,0.0,1537.0,0
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,120.0,120.0,,,0.0,,0.0,-266.6666666666667,-1600.0,,0.0,,0.0,,0.0,,0.0,0.0,-46.25,-370.0,837.3690476190476,17584.75,53.603399,-0.296314,,0.0,,0.0,Newsham Abbey,23794.5,Premonstratensian,,POINT (512830.9228315682 413217.0682340054),4.0,1.0,,0,0.0,0.0,-190.0,-380.0,,0.0,,0.0,1466.6666666666667,8800.0,-3582.0,27376.5,-308.0,-1232.0,440.0,880.0,,0.0,,0.0,0,0.0,1536.0,1
,0.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,,0.0,,,0.0,,0.0,-240.0,-720.0,,0.0,,0.0,,0.0,,0.0,0.0,-34.333333333333336,-103.0,917.7272727272727,10095.0,52.65828,-0.454248,,0.0,,0.0,"Newstead Priory, Lincolnshire",8952.0,Augustinian,,POINT (504649.293501997 307847.4041115908),4.0,1.0,,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,-1143.0,10095.0,-160.0,-320.0,,0.0,,0.0,,0.0,0,0.0,1536.0,1
-536.0,-536.0,,0.0,,0.0,,0.0,LINCOLNSHIRE,,0.0,12.0,12.0,,,0.0,,0.0,-200.0,-400.0,,0.0,1171.0,0.0,,0.0,,0.0,0.0,-133.5,-267.0,750.6666666666666,9008.0,53.5271,-0.49350999999999995,,0.0,,0.0,Newstead-on-Ancholme Priory,9281.0,Gilbertine,,POINT (499962.8290348343 404435.0630375223),4.0,1.0,1.0,0,0.0,2.0,,0.0,,0.0,,0.0,1920.0,1920.0,-1659.0,10940.0,-228.0,-456.0,,0.0,,0.0,,0.0,0,0.0,1538.0,0
